receipt_id,operation_id,work_order_id,machine_id,status,occurred_at,idempotency_key,terminal,provenance
DT-MES-RECEIPT-09461,DT-WO-01352-OP-004,DT-WO-01352,M-01,completed,2026-08-01T17:25:00+00:00,dt-mes:DT-WO-01352-OP-004:v1,True,synthetic_digital_twin_mes_receipt
DT-MES-RECEIPT-09462,DT-WO-01352-OP-005,DT-WO-01352,M-03,completed,2026-08-01T18:03:00+00:00,dt-mes:DT-WO-01352-OP-005:v1,True,synthetic_digital_twin_mes_receipt
DT-MES-RECEIPT-09463,DT-WO-01352-OP-006,DT-WO-01352,M-04,completed,2026-08-01T18:36:00+00:00,dt-mes:DT-WO-01352-OP-006:v1,True,synthetic_digital_twin_mes_receipt
DT-MES-RECEIPT-09464,DT-WO-01352-OP-007,DT-WO-01352,M-04,completed,2026-08-01T18:39:00+00:00,dt-mes:DT-WO-01352-OP-007:v1,True,synthetic_digital_twin_mes_receipt
DT-MES-RECEIPT-09465,DT-WO-01353-OP-001,DT-WO-01353,M-01,completed,2026-08-01T17:42:00+00:00,dt-mes:DT-WO-01353-OP-001:v1,True,synthetic_digital_twin_mes_receipt
DT-MES-RECEIPT-09466,DT-WO-01353-OP-002,DT-WO-01353,M-03,completed,2026-08-01T18:15:00+00:00,dt-mes:DT-WO-01353-OP-002:v1,True,synthetic_digital_twin_mes_receipt
DT-MES-RECEIPT-09467,DT-WO-01353-OP-003,DT-WO-01353,M-06,completed,2026-08-01T17:38:00+00:00,dt-mes:DT-WO-01353-OP-003:v1,True,synthetic_digital_twin_mes_receipt
DT-MES-RECEIPT-09468,DT-WO-01353-OP-004,DT-WO-01353,M-01,completed,2026-08-01T17:46:00+00:00,dt-mes:DT-WO-01353-OP-004:v1,True,synthetic_digital_twin_mes_receipt
DT-MES-RECEIPT-09469,DT-WO-01353-OP-005,DT-WO-01353,M-03,completed,2026-08-01T18:24:00+00:00,dt-mes:DT-WO-01353-OP-005:v1,True,synthetic_digital_twin_mes_receipt
DT-MES-RECEIPT-09470,DT-WO-01353-OP-006,DT-WO-01353,M-04,completed,2026-08-01T18:57:00+00:00,dt-mes:DT-WO-01353-OP-006:v1,True,synthetic_digital_twin_mes_receipt
DT-MES-RECEIPT-09471,DT-WO-01353-OP-007,DT-WO-01353,M-04,completed,2026-08-01T19:00:00+00:00,dt-mes:DT-WO-01353-OP-007:v1,True,synthetic_digital_twin_mes_receipt
DT-MES-RECEIPT-09472,DT-WO-01354-OP-001,DT-WO-01354,M-01,completed,2026-08-01T18:03:00+00:00,dt-mes:DT-WO-01354-OP-001:v1,True,synthetic_digital_twin_mes_receipt
DT-MES-RECEIPT-09473,DT-WO-01354-OP-002,DT-WO-01354,M-03,completed,2026-08-01T18:36:00+00:00,dt-mes:DT-WO-01354-OP-002:v1,True,synthetic_digital_twin_mes_receipt
DT-MES-RECEIPT-09474,DT-WO-01354-OP-003,DT-WO-01354,M-06,completed,2026-08-01T17:59:00+00:00,dt-mes:DT-WO-01354-OP-003:v1,True,synthetic_digital_twin_mes_receipt
DT-MES-RECEIPT-09475,DT-WO-01354-OP-004,DT-WO-01354,M-01,completed,2026-08-01T18:07:00+00:00,dt-mes:DT-WO-01354-OP-004:v1,True,synthetic_digital_twin_mes_receipt
DT-MES-RECEIPT-09476,DT-WO-01354-OP-005,DT-WO-01354,M-03,failed,2026-08-01T18:45:00+00:00,dt-mes:DT-WO-01354-OP-005:v1,True,synthetic_digital_twin_mes_receipt
DT-MES-RECEIPT-09477,DT-WO-01354-OP-006,DT-WO-01354,M-04,completed,2026-08-01T19:18:00+00:00,dt-mes:DT-WO-01354-OP-006:v1,True,synthetic_digital_twin_mes_receipt
DT-MES-RECEIPT-09478,DT-WO-01354-OP-007,DT-WO-01354,M-04,completed,2026-08-01T19:21:00+00:00,dt-mes:DT-WO-01354-OP-007:v1,True,synthetic_digital_twin_mes_receipt
DT-MES-RECEIPT-09479,DT-WO-01355-OP-001,DT-WO-01355,M-01,completed,2026-08-01T18:24:00+00:00,dt-mes:DT-WO-01355-OP-001:v1,True,synthetic_digital_twin_mes_receipt
DT-MES-RECEIPT-09480,DT-WO-01355-OP-002,DT-WO-01355,M-03,completed,2026-08-01T18:57:00+00:00,dt-mes:DT-WO-01355-OP-002:v1,True,synthetic_digital_twin_mes_receipt
DT-MES-RECEIPT-09481,DT-WO-01355-OP-003,DT-WO-01355,M-06,completed,2026-08-01T18:20:00+00:00,dt-mes:DT-WO-01355-OP-003:v1,True,synthetic_digital_twin_mes_receipt
DT-MES-RECEIPT-09482,DT-WO-01355-OP-004,DT-WO-01355,M-01,completed,2026-08-01T18:28:00+00:00,dt-mes:DT-WO-01355-OP-004:v1,True,synthetic_digital_twin_mes_receipt
DT-MES-RECEIPT-09483,DT-WO-01355-OP-005,DT-WO-01355,M-03,completed,2026-08-01T19:06:00+00:00,dt-mes:DT-WO-01355-OP-005:v1,True,synthetic_digital_twin_mes_receipt
DT-MES-RECEIPT-09484,DT-WO-01355-OP-006,DT-WO-01355,M-04,completed,2026-08-01T19:39:00+00:00,dt-mes:DT-WO-01355-OP-006:v1,True,synthetic_digital_twin_mes_receipt
DT-MES-RECEIPT-09485,DT-WO-01355-OP-007,DT-WO-01355,M-04,completed,2026-08-01T19:42:00+00:00,dt-mes:DT-WO-01355-OP-007:v1,True,synthetic_digital_twin_mes_receipt
DT-MES-RECEIPT-09486,DT-WO-01356-OP-001,DT-WO-01356,M-01,completed,2026-08-01T18:45:00+00:00,dt-mes:DT-WO-01356-OP-001:v1,True,synthetic_digital_twin_mes_receipt
DT-MES-RECEIPT-09487,DT-WO-01356-OP-002,DT-WO-01356,M-03,completed,2026-08-01T19:18:00+00:00,dt-mes:DT-WO-01356-OP-002:v1,True,synthetic_digital_twin_mes_receipt
DT-MES-RECEIPT-09488,DT-WO-01356-OP-003,DT-WO-01356,M-06,completed,2026-08-01T18:41:00+00:00,dt-mes:DT-WO-01356-OP-003:v1,True,synthetic_digital_twin_mes_receipt
DT-MES-RECEIPT-09489,DT-WO-01356-OP-004,DT-WO-01356,M-01,completed,2026-08-01T18:49:00+00:00,dt-mes:DT-WO-01356-OP-004:v1,True,synthetic_digital_twin_mes_receipt
DT-MES-RECEIPT-09490,DT-WO-01356-OP-005,DT-WO-01356,M-03,completed,2026-08-01T19:27:00+00:00,dt-mes:DT-WO-01356-OP-005:v1,True,synthetic_digital_twin_mes_receipt
DT-MES-RECEIPT-09491,DT-WO-01356-OP-006,DT-WO-01356,M-04,completed,2026-08-01T20:00:00+00:00,dt-mes:DT-WO-01356-OP-006:v1,True,synthetic_digital_twin_mes_receipt
DT-MES-RECEIPT-09492,DT-WO-01356-OP-007,DT-WO-01356,M-04,completed,2026-08-01T20:03:00+00:00,dt-mes:DT-WO-01356-OP-007:v1,True,synthetic_digital_twin_mes_receipt
DT-MES-RECEIPT-09493,DT-WO-01357-OP-001,DT-WO-01357,M-01,completed,2026-08-01T19:06:00+00:00,dt-mes:DT-WO-01357-OP-001:v1,True,synthetic_digital_twin_mes_receipt
DT-MES-RECEIPT-09494,DT-WO-01357-OP-002,DT-WO-01357,M-03,completed,2026-08-01T19:39:00+00:00,dt-mes:DT-WO-01357-OP-002:v1,True,synthetic_digital_twin_mes_receipt
DT-MES-RECEIPT-09495,DT-WO-01357-OP-003,DT-WO-01357,M-06,completed,2026-08-01T19:02:00+00:00,dt-mes:DT-WO-01357-OP-003:v1,True,synthetic_digital_twin_mes_receipt
DT-MES-RECEIPT-09496,DT-WO-01357-OP-004,DT-WO-01357,M-01,completed,2026-08-01T19:10:00+00:00,dt-mes:DT-WO-01357-OP-004:v1,True,synthetic_digital_twin_mes_receipt
DT-MES-RECEIPT-09497,DT-WO-01357-OP-005,DT-WO-01357,M-03,completed,2026-08-01T19:48:00+00:00,dt-mes:DT-WO-01357-OP-005:v1,True,synthetic_digital_twin_mes_receipt
DT-MES-RECEIPT-09498,DT-WO-01357-OP-006,DT-WO-01357,M-04,completed,2026-08-01T20:21:00+00:00,dt-mes:DT-WO-01357-OP-006:v1,True,synthetic_digital_twin_mes_receipt
DT-MES-RECEIPT-09499,DT-WO-01357-OP-007,DT-WO-01357,M-04,failed,2026-08-01T20:24:00+00:00,dt-mes:DT-WO-01357-OP-007:v1,True,synthetic_digital_twin_mes_receipt
DT-MES-RECEIPT-09500,DT-WO-01358-OP-001,DT-WO-01358,M-01,completed,2026-08-01T19:27:00+00:00,dt-mes:DT-WO-01358-OP-001:v1,True,synthetic_digital_twin_mes_receipt
DT-MES-RECEIPT-09501,DT-WO-01358-OP-002,DT-WO-01358,M-03,completed,2026-08-01T20:00:00+00:00,dt-mes:DT-WO-01358-OP-002:v1,True,synthetic_digital_twin_mes_receipt
DT-MES-RECEIPT-09502,DT-WO-01358-OP-003,DT-WO-01358,M-06,completed,2026-08-01T19:23:00+00:00,dt-mes:DT-WO-01358-OP-003:v1,True,synthetic_digital_twin_mes_receipt
DT-MES-RECEIPT-09503,DT-WO-01358-OP-004,DT-WO-01358,M-01,completed,2026-08-01T19:31:00+00:00,dt-mes:DT-WO-01358-OP-004:v1,True,synthetic_digital_twin_mes_receipt
DT-MES-RECEIPT-09504,DT-WO-01358-OP-005,DT-WO-01358,M-03,completed,2026-08-01T20:09:00+00:00,dt-mes:DT-WO-01358-OP-005:v1,True,synthetic_digital_twin_mes_receipt
DT-MES-RECEIPT-09505,DT-WO-01358-OP-006,DT-WO-01358,M-04,completed,2026-08-01T20:42:00+00:00,dt-mes:DT-WO-01358-OP-006:v1,True,synthetic_digital_twin_mes_receipt
DT-MES-RECEIPT-09506,DT-WO-01358-OP-007,DT-WO-01358,M-04,completed,2026-08-01T20:45:00+00:00,dt-mes:DT-WO-01358-OP-007:v1,True,synthetic_digital_twin_mes_receipt
DT-MES-RECEIPT-09507,DT-WO-01359-OP-001,DT-WO-01359,M-01,completed,2026-08-01T19:48:00+00:00,dt-mes:DT-WO-01359-OP-001:v1,True,synthetic_digital_twin_mes_receipt
DT-MES-RECEIPT-09508,DT-WO-01359-OP-002,DT-WO-01359,M-03,completed,2026-08-01T20:21:00+00:00,dt-mes:DT-WO-01359-OP-002:v1,True,synthetic_digital_twin_mes_receipt
DT-MES-RECEIPT-09509,DT-WO-01359-OP-003,DT-WO-01359,M-06,completed,2026-08-01T19:44:00+00:00,dt-mes:DT-WO-01359-OP-003:v1,True,synthetic_digital_twin_mes_receipt
DT-MES-RECEIPT-09510,DT-WO-01359-OP-004,DT-WO-01359,M-01,completed,2026-08-01T19:52:00+00:00,dt-mes:DT-WO-01359-OP-004:v1,True,synthetic_digital_twin_mes_receipt
DT-MES-RECEIPT-09511,DT-WO-01359-OP-005,DT-WO-01359,M-03,completed,2026-08-01T20:30:00+00:00,dt-mes:DT-WO-01359-OP-005:v1,True,synthetic_digital_twin_mes_receipt
DT-MES-RECEIPT-09512,DT-WO-01359-OP-006,DT-WO-01359,M-04,completed,2026-08-01T21:03:00+00:00,dt-mes:DT-WO-01359-OP-006:v1,True,synthetic_digital_twin_mes_receipt
DT-MES-RECEIPT-09513,DT-WO-01359-OP-007,DT-WO-01359,M-04,completed,2026-08-01T21:06:00+00:00,dt-mes:DT-WO-01359-OP-007:v1,True,synthetic_digital_twin_mes_receipt
DT-MES-RECEIPT-09514,DT-WO-01360-OP-001,DT-WO-01360,M-01,completed,2026-08-01T20:09:00+00:00,dt-mes:DT-WO-01360-OP-001:v1,True,synthetic_digital_twin_mes_receipt
DT-MES-RECEIPT-09515,DT-WO-01360-OP-002,DT-WO-01360,M-03,completed,2026-08-01T20:42:00+00:00,dt-mes:DT-WO-01360-OP-002:v1,True,synthetic_digital_twin_mes_receipt
DT-MES-RECEIPT-09516,DT-WO-01360-OP-003,DT-WO-01360,M-06,completed,2026-08-01T20:05:00+00:00,dt-mes:DT-WO-01360-OP-003:v1,True,synthetic_digital_twin_mes_receipt
DT-MES-RECEIPT-09517,DT-WO-01360-OP-004,DT-WO-01360,M-01,completed,2026-08-01T20:13:00+00:00,dt-mes:DT-WO-01360-OP-004:v1,True,synthetic_digital_twin_mes_receipt
DT-MES-RECEIPT-09518,DT-WO-01360-OP-005,DT-WO-01360,M-03,completed,2026-08-01T20:51:00+00:00,dt-mes:DT-WO-01360-OP-005:v1,True,synthetic_digital_twin_mes_receipt
DT-MES-RECEIPT-09519,DT-WO-01360-OP-006,DT-WO-01360,M-04,completed,2026-08-01T21:24:00+00:00,dt-mes:DT-WO-01360-OP-006:v1,True,synthetic_digital_twin_mes_receipt
DT-MES-RECEIPT-09520,DT-WO-01360-OP-007,DT-WO-01360,M-04,completed,2026-08-01T21:27:00+00:00,dt-mes:DT-WO-01360-OP-007:v1,True,synthetic_digital_twin_mes_receipt
DT-MES-RECEIPT-09521,DT-WO-01361-OP-001,DT-WO-01361,M-01,completed,2026-08-01T20:30:00+00:00,dt-mes:DT-WO-01361-OP-001:v1,True,synthetic_digital_twin_mes_receipt
DT-MES-RECEIPT-09522,DT-WO-01361-OP-002,DT-WO-01361,M-03,failed,2026-08-01T21:03:00+00:00,dt-mes:DT-WO-01361-OP-002:v1,True,synthetic_digital_twin_mes_receipt
DT-MES-RECEIPT-09523,DT-WO-01361-OP-003,DT-WO-01361,M-06,completed,2026-08-01T20:26:00+00:00,dt-mes:DT-WO-01361-OP-003:v1,True,synthetic_digital_twin_mes_receipt
DT-MES-RECEIPT-09524,DT-WO-01361-OP-004,DT-WO-01361,M-01,completed,2026-08-01T20:34:00+00:00,dt-mes:DT-WO-01361-OP-004:v1,True,synthetic_digital_twin_mes_receipt
DT-MES-RECEIPT-09525,DT-WO-01361-OP-005,DT-WO-01361,M-03,completed,2026-08-01T21:12:00+00:00,dt-mes:DT-WO-01361-OP-005:v1,True,synthetic_digital_twin_mes_receipt
DT-MES-RECEIPT-09526,DT-WO-01361-OP-006,DT-WO-01361,M-04,completed,2026-08-01T21:45:00+00:00,dt-mes:DT-WO-01361-OP-006:v1,True,synthetic_digital_twin_mes_receipt
DT-MES-RECEIPT-09527,DT-WO-01361-OP-007,DT-WO-01361,M-04,completed,2026-08-01T21:48:00+00:00,dt-mes:DT-WO-01361-OP-007:v1,True,synthetic_digital_twin_mes_receipt
DT-MES-RECEIPT-09528,DT-WO-01362-OP-001,DT-WO-01362,M-01,completed,2026-08-01T20:51:00+00:00,dt-mes:DT-WO-01362-OP-001:v1,True,synthetic_digital_twin_mes_receipt
DT-MES-RECEIPT-09529,DT-WO-01362-OP-002,DT-WO-01362,M-03,completed,2026-08-01T21:24:00+00:00,dt-mes:DT-WO-01362-OP-002:v1,True,synthetic_digital_twin_mes_receipt
DT-MES-RECEIPT-09530,DT-WO-01362-OP-003,DT-WO-01362,M-06,completed,2026-08-01T20:47:00+00:00,dt-mes:DT-WO-01362-OP-003:v1,True,synthetic_digital_twin_mes_receipt
DT-MES-RECEIPT-09531,DT-WO-01362-OP-004,DT-WO-01362,M-01,completed,2026-08-01T20:55:00+00:00,dt-mes:DT-WO-01362-OP-004:v1,True,synthetic_digital_twin_mes_receipt
DT-MES-RECEIPT-09532,DT-WO-01362-OP-005,DT-WO-01362,M-03,completed,2026-08-01T21:33:00+00:00,dt-mes:DT-WO-01362-OP-005:v1,True,synthetic_digital_twin_mes_receipt
DT-MES-RECEIPT-09533,DT-WO-01362-OP-006,DT-WO-01362,M-04,completed,2026-08-01T22:06:00+00:00,dt-mes:DT-WO-01362-OP-006:v1,True,synthetic_digital_twin_mes_receipt
DT-MES-RECEIPT-09534,DT-WO-01362-OP-007,DT-WO-01362,M-04,completed,2026-08-01T22:09:00+00:00,dt-mes:DT-WO-01362-OP-007:v1,True,synthetic_digital_twin_mes_receipt
DT-MES-RECEIPT-09535,DT-WO-01363-OP-001,DT-WO-01363,M-01,completed,2026-08-01T21:12:00+00:00,dt-mes:DT-WO-01363-OP-001:v1,True,synthetic_digital_twin_mes_receipt
DT-MES-RECEIPT-09536,DT-WO-01363-OP-002,DT-WO-01363,M-03,completed,2026-08-01T21:45:00+00:00,dt-mes:DT-WO-01363-OP-002:v1,True,synthetic_digital_twin_mes_receipt
DT-MES-RECEIPT-09537,DT-WO-01363-OP-003,DT-WO-01363,M-06,completed,2026-08-01T21:08:00+00:00,dt-mes:DT-WO-01363-OP-003:v1,True,synthetic_digital_twin_mes_receipt
DT-MES-RECEIPT-09538,DT-WO-01363-OP-004,DT-WO-01363,M-01,completed,2026-08-01T21:16:00+00:00,dt-mes:DT-WO-01363-OP-004:v1,True,synthetic_digital_twin_mes_receipt
DT-MES-RECEIPT-09539,DT-WO-01363-OP-005,DT-WO-01363,M-03,completed,2026-08-01T21:54:00+00:00,dt-mes:DT-WO-01363-OP-005:v1,True,synthetic_digital_twin_mes_receipt
DT-MES-RECEIPT-09540,DT-WO-01363-OP-006,DT-WO-01363,M-04,completed,2026-08-01T22:27:00+00:00,dt-mes:DT-WO-01363-OP-006:v1,True,synthetic_digital_twin_mes_receipt
DT-MES-RECEIPT-09541,DT-WO-01363-OP-007,DT-WO-01363,M-04,completed,2026-08-01T22:30:00+00:00,dt-mes:DT-WO-01363-OP-007:v1,True,synthetic_digital_twin_mes_receipt
DT-MES-RECEIPT-09542,DT-WO-01364-OP-001,DT-WO-01364,M-01,completed,2026-08-01T21:33:00+00:00,dt-mes:DT-WO-01364-OP-001:v1,True,synthetic_digital_twin_mes_receipt
DT-MES-RECEIPT-09543,DT-WO-01364-OP-002,DT-WO-01364,M-03,completed,2026-08-01T22:06:00+00:00,dt-mes:DT-WO-01364-OP-002:v1,True,synthetic_digital_twin_mes_receipt
DT-MES-RECEIPT-09544,DT-WO-01364-OP-003,DT-WO-01364,M-06,completed,2026-08-01T21:29:00+00:00,dt-mes:DT-WO-01364-OP-003:v1,True,synthetic_digital_twin_mes_receipt
DT-MES-RECEIPT-09545,DT-WO-01364-OP-004,DT-WO-01364,M-01,failed,2026-08-01T21:37:00+00:00,dt-mes:DT-WO-01364-OP-004:v1,True,synthetic_digital_twin_mes_receipt
DT-MES-RECEIPT-09546,DT-WO-01364-OP-005,DT-WO-01364,M-03,completed,2026-08-01T22:15:00+00:00,dt-mes:DT-WO-01364-OP-005:v1,True,synthetic_digital_twin_mes_receipt
DT-MES-RECEIPT-09547,DT-WO-01364-OP-006,DT-WO-01364,M-04,completed,2026-08-01T22:48:00+00:00,dt-mes:DT-WO-01364-OP-006:v1,True,synthetic_digital_twin_mes_receipt
DT-MES-RECEIPT-09548,DT-WO-01364-OP-007,DT-WO-01364,M-04,completed,2026-08-01T22:51:00+00:00,dt-mes:DT-WO-01364-OP-007:v1,True,synthetic_digital_twin_mes_receipt
DT-MES-RECEIPT-09549,DT-WO-01365-OP-001,DT-WO-01365,M-01,completed,2026-08-01T21:54:00+00:00,dt-mes:DT-WO-01365-OP-001:v1,True,synthetic_digital_twin_mes_receipt
DT-MES-RECEIPT-09550,DT-WO-01365-OP-002,DT-WO-01365,M-03,completed,2026-08-01T22:27:00+00:00,dt-mes:DT-WO-01365-OP-002:v1,True,synthetic_digital_twin_mes_receipt
DT-MES-RECEIPT-09551,DT-WO-01365-OP-003,DT-WO-01365,M-06,completed,2026-08-01T21:50:00+00:00,dt-mes:DT-WO-01365-OP-003:v1,True,synthetic_digital_twin_mes_receipt
DT-MES-RECEIPT-09552,DT-WO-01365-OP-004,DT-WO-01365,M-01,completed,2026-08-01T21:58:00+00:00,dt-mes:DT-WO-01365-OP-004:v1,True,synthetic_digital_twin_mes_receipt
DT-MES-RECEIPT-09553,DT-WO-01365-OP-005,DT-WO-01365,M-03,completed,2026-08-01T22:36:00+00:00,dt-mes:DT-WO-01365-OP-005:v1,True,synthetic_digital_twin_mes_receipt
DT-MES-RECEIPT-09554,DT-WO-01365-OP-006,DT-WO-01365,M-04,completed,2026-08-01T23:09:00+00:00,dt-mes:DT-WO-01365-OP-006:v1,True,synthetic_digital_twin_mes_receipt
DT-MES-RECEIPT-09555,DT-WO-01365-OP-007,DT-WO-01365,M-04,completed,2026-08-01T23:12:00+00:00,dt-mes:DT-WO-01365-OP-007:v1,True,synthetic_digital_twin_mes_receipt
DT-MES-RECEIPT-09556,DT-WO-01366-OP-001,DT-WO-01366,M-01,completed,2026-08-01T22:15:00+00:00,dt-mes:DT-WO-01366-OP-001:v1,True,synthetic_digital_twin_mes_receipt
DT-MES-RECEIPT-09557,DT-WO-01366-OP-002,DT-WO-01366,M-03,completed,2026-08-01T22:48:00+00:00,dt-mes:DT-WO-01366-OP-002:v1,True,synthetic_digital_twin_mes_receipt
DT-MES-RECEIPT-09558,DT-WO-01366-OP-003,DT-WO-01366,M-06,completed,2026-08-01T22:11:00+00:00,dt-mes:DT-WO-01366-OP-003:v1,True,synthetic_digital_twin_mes_receipt
DT-MES-RECEIPT-09559,DT-WO-01366-OP-004,DT-WO-01366,M-01,completed,2026-08-01T22:19:00+00:00,dt-mes:DT-WO-01366-OP-004:v1,True,synthetic_digital_twin_mes_receipt
DT-MES-RECEIPT-09560,DT-WO-01366-OP-005,DT-WO-01366,M-03,completed,2026-08-01T22:57:00+00:00,dt-mes:DT-WO-01366-OP-005:v1,True,synthetic_digital_twin_mes_receipt
DT-MES-RECEIPT-09561,DT-WO-01366-OP-006,DT-WO-01366,M-04,completed,2026-08-01T23:30:00+00:00,dt-mes:DT-WO-01366-OP-006:v1,True,synthetic_digital_twin_mes_receipt
DT-MES-RECEIPT-09562,DT-WO-01366-OP-007,DT-WO-01366,M-04,completed,2026-08-01T23:33:00+00:00,dt-mes:DT-WO-01366-OP-007:v1,True,synthetic_digital_twin_mes_receipt
DT-MES-RECEIPT-09563,DT-WO-01367-OP-001,DT-WO-01367,M-01,completed,2026-08-01T22:36:00+00:00,dt-mes:DT-WO-01367-OP-001:v1,True,synthetic_digital_twin_mes_receipt
DT-MES-RECEIPT-09564,DT-WO-01367-OP-002,DT-WO-01367,M-03,completed,2026-08-01T23:09:00+00:00,dt-mes:DT-WO-01367-OP-002:v1,True,synthetic_digital_twin_mes_receipt
DT-MES-RECEIPT-09565,DT-WO-01367-OP-003,DT-WO-01367,M-06,completed,2026-08-01T22:32:00+00:00,dt-mes:DT-WO-01367-OP-003:v1,True,synthetic_digital_twin_mes_receipt
DT-MES-RECEIPT-09566,DT-WO-01367-OP-004,DT-WO-01367,M-01,completed,2026-08-01T22:40:00+00:00,dt-mes:DT-WO-01367-OP-004:v1,True,synthetic_digital_twin_mes_receipt
DT-MES-RECEIPT-09567,DT-WO-01367-OP-005,DT-WO-01367,M-03,completed,2026-08-01T23:18:00+00:00,dt-mes:DT-WO-01367-OP-005:v1,True,synthetic_digital_twin_mes_receipt
DT-MES-RECEIPT-09568,DT-WO-01367-OP-006,DT-WO-01367,M-04,failed,2026-08-01T23:51:00+00:00,dt-mes:DT-WO-01367-OP-006:v1,True,synthetic_digital_twin_mes_receipt
DT-MES-RECEIPT-09569,DT-WO-01367-OP-007,DT-WO-01367,M-04,completed,2026-08-01T23:54:00+00:00,dt-mes:DT-WO-01367-OP-007:v1,True,synthetic_digital_twin_mes_receipt
DT-MES-RECEIPT-09570,DT-WO-01368-OP-001,DT-WO-01368,M-01,completed,2026-08-01T22:57:00+00:00,dt-mes:DT-WO-01368-OP-001:v1,True,synthetic_digital_twin_mes_receipt
DT-MES-RECEIPT-09571,DT-WO-01368-OP-002,DT-WO-01368,M-03,completed,2026-08-01T23:30:00+00:00,dt-mes:DT-WO-01368-OP-002:v1,True,synthetic_digital_twin_mes_receipt
DT-MES-RECEIPT-09572,DT-WO-01368-OP-003,DT-WO-01368,M-06,completed,2026-08-01T22:53:00+00:00,dt-mes:DT-WO-01368-OP-003:v1,True,synthetic_digital_twin_mes_receipt
DT-MES-RECEIPT-09573,DT-WO-01368-OP-004,DT-WO-01368,M-01,completed,2026-08-01T23:01:00+00:00,dt-mes:DT-WO-01368-OP-004:v1,True,synthetic_digital_twin_mes_receipt
DT-MES-RECEIPT-09574,DT-WO-01368-OP-005,DT-WO-01368,M-03,completed,2026-08-01T23:39:00+00:00,dt-mes:DT-WO-01368-OP-005:v1,True,synthetic_digital_twin_mes_receipt
DT-MES-RECEIPT-09575,DT-WO-01368-OP-006,DT-WO-01368,M-04,completed,2026-08-02T00:12:00+00:00,dt-mes:DT-WO-01368-OP-006:v1,True,synthetic_digital_twin_mes_receipt
DT-MES-RECEIPT-09576,DT-WO-01368-OP-007,DT-WO-01368,M-04,completed,2026-08-02T00:15:00+00:00,dt-mes:DT-WO-01368-OP-007:v1,True,synthetic_digital_twin_mes_receipt
DT-MES-RECEIPT-09577,DT-WO-01369-OP-001,DT-WO-01369,M-01,completed,2026-08-01T23:18:00+00:00,dt-mes:DT-WO-01369-OP-001:v1,True,synthetic_digital_twin_mes_receipt
DT-MES-RECEIPT-09578,DT-WO-01369-OP-002,DT-WO-01369,M-03,completed,2026-08-01T23:51:00+00:00,dt-mes:DT-WO-01369-OP-002:v1,True,synthetic_digital_twin_mes_receipt
DT-MES-RECEIPT-09579,DT-WO-01369-OP-003,DT-WO-01369,M-06,completed,2026-08-01T23:14:00+00:00,dt-mes:DT-WO-01369-OP-003:v1,True,synthetic_digital_twin_mes_receipt
DT-MES-RECEIPT-09580,DT-WO-01369-OP-004,DT-WO-01369,M-01,completed,2026-08-01T23:22:00+00:00,dt-mes:DT-WO-01369-OP-004:v1,True,synthetic_digital_twin_mes_receipt
DT-MES-RECEIPT-09581,DT-WO-01369-OP-005,DT-WO-01369,M-03,completed,2026-08-02T00:00:00+00:00,dt-mes:DT-WO-01369-OP-005:v1,True,synthetic_digital_twin_mes_receipt
DT-MES-RECEIPT-09582,DT-WO-01369-OP-006,DT-WO-01369,M-04,completed,2026-08-02T00:33:00+00:00,dt-mes:DT-WO-01369-OP-006:v1,True,synthetic_digital_twin_mes_receipt
DT-MES-RECEIPT-09583,DT-WO-01369-OP-007,DT-WO-01369,M-04,completed,2026-08-02T00:36:00+00:00,dt-mes:DT-WO-01369-OP-007:v1,True,synthetic_digital_twin_mes_receipt
DT-MES-RECEIPT-09584,DT-WO-01370-OP-001,DT-WO-01370,M-01,completed,2026-08-01T23:39:00+00:00,dt-mes:DT-WO-01370-OP-001:v1,True,synthetic_digital_twin_mes_receipt
DT-MES-RECEIPT-09585,DT-WO-01370-OP-002,DT-WO-01370,M-03,completed,2026-08-02T00:12:00+00:00,dt-mes:DT-WO-01370-OP-002:v1,True,synthetic_digital_twin_mes_receipt
DT-MES-RECEIPT-09586,DT-WO-01370-OP-003,DT-WO-01370,M-06,completed,2026-08-01T23:35:00+00:00,dt-mes:DT-WO-01370-OP-003:v1,True,synthetic_digital_twin_mes_receipt
DT-MES-RECEIPT-09587,DT-WO-01370-OP-004,DT-WO-01370,M-01,completed,2026-08-01T23:43:00+00:00,dt-mes:DT-WO-01370-OP-004:v1,True,synthetic_digital_twin_mes_receipt
DT-MES-RECEIPT-09588,DT-WO-01370-OP-005,DT-WO-01370,M-03,completed,2026-08-02T00:21:00+00:00,dt-mes:DT-WO-01370-OP-005:v1,True,synthetic_digital_twin_mes_receipt
DT-MES-RECEIPT-09589,DT-WO-01370-OP-006,DT-WO-01370,M-04,completed,2026-08-02T00:54:00+00:00,dt-mes:DT-WO-01370-OP-006:v1,True,synthetic_digital_twin_mes_receipt
DT-MES-RECEIPT-09590,DT-WO-01370-OP-007,DT-WO-01370,M-04,completed,2026-08-02T00:57:00+00:00,dt-mes:DT-WO-01370-OP-007:v1,True,synthetic_digital_twin_mes_receipt
DT-MES-RECEIPT-09591,DT-WO-01371-OP-001,DT-WO-01371,M-01,failed,2026-08-02T00:00:00+00:00,dt-mes:DT-WO-01371-OP-001:v1,True,synthetic_digital_twin_mes_receipt
